ID Sitio,Traza,Sub-Traza,Localidad,Departamento,Provincia,Poblacion Censo 2010,Lat_sitio,Lon_sitio,Fecha Real de Conexión,Estado
3585,PATQUIA - SAN JUAN,VILLA UNION - PAGANCILLO,Villa Union,Coronel Felipe Varela,La Rioja,4931,-29.3189388889,-68.2299472222,17/02/17,Conectado
3650,LA RIOJA - PATQUIA,La Rioja EDT - Estacion Transener La Rioja,La Rioja EDT,Capital,La Rioja,199979,-29.4262277778,-66.8732638889,29/12/16,Conectado
3343,TOSTADO - RESISTENCIA,TOSTADO - VERA,Vera,Vera,Santa Fe,19185,-29.4662777778,-60.1972222222,03/05/17,Conectado
2036,TOSTADO - RAFAELA,TOSTADO - CERES,Logroño,9 de Julio,Santa Fe,630,-29.5028611111,-61.6968333333,30/11/16,Conectado
1532,PATQUIA - SAN JUAN,GUANDACOL - HUACO,Guandacol,Coronel Felipe Varela,La Rioja,2525,-29.5259472222,-68.5540333333,17/02/17,Conectado
1780,TOSTADO - RESISTENCIA,TOSTADO - VERA,La Gallareta,Vera,Santa Fe,2189,-29.5849416667,-60.3677333333,31/03/17,Conectado
2324,TOSTADO - RAFAELA,TOSTADO - CERES,Montefiore,9 de Julio,Santa Fe,146,-29.6658333333,-61.8660277778,23/03/18,Conectado
2214,TOSTADO - RESISTENCIA,TOSTADO - VERA,Margarita,Vera,Santa Fe,3534,-29.6911333,-60.2478166,21/09/17,Conectado
3146,SELVA - VILMER,,Selva,Rivadavia,Santiago del Estero,2878,-29.7636111111,-62.0476666667,31/05/17,Conectado
2150,DEAN FUNES - FRIAS,DEAN FUNES - QUIROS,Lucio V Mansilla,Tulumba,Cordoba,782,-29.8048527778,-64.7097416667,06/04/18,Conectado
736,TOSTADO - RAFAELA,TOSTADO - CERES,Ceres,San Cristóbal,Santa Fe,14499,-29.8639722222,-61.9490833333,22/12/15,Conectado
1565,TOSTADO - RAFAELA,CERES - ARRUFO,Hersilia,San Cristóbal,Santa Fe,2780,-29.9989861,-61.8552777,13/07/17,Conectado
1293,CORRIENTES - LA PAZ,GOYA - ESQUINA,Esquina,Esquina,Corrientes,19081,-30.01525,-59.5284444444,27/07/17,Conectado
2500,ALPASINCHE - PATQUIA,CHILECITO - PATQUÍA,Patquia,Independencia,La Rioja,1808,-30.0445361111,-66.8787222222,29/12/16,Conectado
1855,TOSTADO - RAFAELA,CERES - ARRUFO,La Rubia,San Cristóbal,Santa Fe,299,-30.1113388,-61.7928666,05/10/17,Conectado
1580,PATQUIA - SAN JUAN,HUACO - SAN JOSE de JACHAL,Huaco,Jáchal,San Juan,1454,-30.15745,-68.4848055556,17/02/17,Conectado
1864,PATQUIA - SAN JUAN,EL CHIFLON - BALDE DEL ROSARIO,La Torre - El Chiflon,Independencia,La Rioja,32,-30.2044833,-67.6024333,28/03/17,Conectado
3580,TOSTADO - RAFAELA,CERES - ARRUFO,Villa Trinidad,San Cristóbal,Santa Fe,2606,-30.2114166,-61.8750277,14/12/17,Conectado
2717,DEAN FUNES - FRIAS,DEAN FUNES - QUIROS,Quilino,Ischilín,Cordoba,4092,-30.2135722,-64.4961444,07/09/18,Conectado
304,TOSTADO - RAFAELA,CERES - ARRUFO,Arrufo,San Cristóbal,Santa Fe,1764,-30.2316388889,-61.7272777778,22/12/15,Conectado
2965,PATQUIA - SAN JUAN,SAN JOSE de JACHAL - NIQUIVIL,San Jose de Jachal,Jáchal,San Juan,10940,-30.2339444444,-68.747,15/09/16,Conectado
2947,ET MERCEDES - CONCEPCION del URUGUAY,LA PAZ - CHAJARI 10G,San Jaime de La Frontera,Federación,Entre Rios,4143,-30.3403611,-58.3165555,16/02/18,Conectado
757,PATQUIA - SERREZUELA,PATQUIA - SERREZUELA,Chamical,Chamical,La Rioja,12919,-30.3670833333,-66.3125277778,10/08/18,Conectado
2964,LA PAZ - CHAJARI,LA PAZ - CHAJARI 10G,San Jose de Feliciano,Feliciano,Entre Rios,10282,-30.3841944,-58.7501666,27/07/17,Conectado
1051,TOSTADO - RAFAELA,ARRUFO - PALACIOS,Curupayti,San Cristóbal,Santa Fe,220,-30.3949444,-61.65325,21/12/17,Conectado
1065,CORDOBA - SERREZUELA,CORDOBA - DEAN FUNES 1G,Dean Funes,Ischilín,Cordoba,21211,-30.4228944444,-64.3571611111,31/03/17,Conectado
3041,LA PAZ - CHAJARI,LA PAZ - CHAJARI 10G,San Victor,Feliciano,Entre Rios,325,-30.489175,-59.0331944444,21/09/18,Conectado
2303,TOSTADO - RAFAELA,ARRUFO - PALACIOS,Monigotes,San Cristóbal,Santa Fe,347,-30.4918361,-61.633875,14/12/17,Conectado
2087,LA PAZ - CHAJARI,LA PAZ - CHAJARI 10G,Los Conquistadores,Federación,Entre Rios,1177,-30.5883055556,-58.4674805556,26/01/18,Conectado
3151,CORDOBA - SERREZUELA,DEAN FUNES - SERREZUELA,Serrezuela,Cruz del Eje,Cordoba,2441,-30.6389722222,-65.3926833333,20/05/17,Conectado
866,TOSTADO - RAFAELA,PALACIOS - SUNCHALES,Colonia Bossi,San Cristóbal,Santa Fe,111,-30.6690805,-61.7890694,17/08/17,Conectado
2938,LA PAZ - CHAJARI,LA PAZ - CHAJARI 10G,San Gustavo,La Paz,Entre Rios,1325,-30.6895833,-59.3937222,27/07/17,Conectado
3430,CORDOBA - SERREZUELA,CORDOBA - DEAN FUNES 10G,Villa del Totoral,Totoral,Cordoba,8211,-30.7038437425,-64.0682991779,15/06/17,Conectado
2432,TOSTADO - RAFAELA,ARRUFO - PALACIOS,Palacios,San Cristóbal,Santa Fe,245,-30.7079444444,-61.6210277778,22/12/15,Conectado
2297,TOSTADO - RAFAELA,PALACIOS - SUNCHALES,Moises Ville,San Cristóbal,Santa Fe,2318,-30.7191916,-61.4709638,14/09/17,Conectado
1040,CORDOBA - SERREZUELA,DEAN FUNES - SERREZUELA,Cruz del Eje,Cruz del Eje,Cordoba,30680,-30.7242055556,-64.8005583333,03/05/17,Conectado
1825,LA PAZ - PARANA,LA PAZ - PARANA,La Paz,La Paz,Entre Rios,24307,-30.73535,-59.6342361111,20/07/17,Conectado
1396,LA PAZ - CHAJARI,LA PAZ - CHAJARI 10G,Freitas San Pedro,Federación,Entre Rios,277,-30.7551527778,-58.0794472222,24/08/18,Conectado
754,LA PAZ - CHAJARI,LA PAZ - CHAJARI 10G,Chajari,Federación,Entre Rios,32734,-30.7557444444,-57.9885055556,31/07/17,Conectado
910,LA PAZ - CHAJARI,LA PAZ - CHAJARI 10G,Colonia Peña,Federación,Entre Rios,58,-30.8014666667,-58.18865,24/08/18,Conectado
914,TOSTADO - RAFAELA,PALACIOS - SUNCHALES,Colonia Raquel,Castellanos,Santa Fe,123,-30.8363055556,-61.4901138889,15/06/17,Conectado
3201,TOSTADO - RAFAELA,PALACIOS - SUNCHALES,Tacural,Castellanos,Santa Fe,1169,-30.843125,-61.5899888,24/05/17,Conectado
3417,CORDOBA - SERREZUELA,DEAN FUNES - SERREZUELA,Villa de Soto,Cruz del Eje,Cordoba,9628,-30.8540555556,-65.0138333333,31/08/18,Conectado
3191,TOSTADO - RAFAELA,PALACIOS - SUNCHALES,Sunchales,Castellanos,Santa Fe,20537,-30.946,-61.5476111111,22/12/15,Conectado
1663,CORDOBA - SERREZUELA,CORDOBA - DEAN FUNES 10G,Jesus Maria,Colón,Cordoba,31602,-30.9863861111,-64.0903611111,24/05/17,Conectado
315,TOSTADO - RAFAELA,SUNCHALES - RAFAELA,Ataliva,Castellanos,Santa Fe,1680,-31.0005638889,-61.4325805556,03/08/18,Conectado
2274,SAN JUAN - SERREZUELA,CAUCETE - SERREZUELA 10G,Milagro,General Ocampo,La Rioja,3494,-31.0082777778,-65.9910583333,02/03/18,Conectado
1109,TOSTADO - RAFAELA,SUNCHALES - RAFAELA,Egusquiza,Castellanos,Santa Fe,279,-31.0943611,-61.6267555,21/09/17,Conectado
2017,TOSTADO - RAFAELA,SUNCHALES - RAFAELA,Lehmann,Castellanos,Santa Fe,2416,-31.1233222,-61.4497194,24/08/17,Conectado
2618,TOSTADO - RAFAELA,SUNCHALES - RAFAELA,Presidente Roca,Castellanos,Santa Fe,524,-31.2091638,-61.61405,24/08/17,Conectado
2728,TOSTADO - RAFAELA,SUNCHALES - RAFAELA,Rafaela EDT,Castellanos,Santa Fe,91571,-31.2261388889,-61.4699166667,15/09/15,Conectado
2481,CORDOBA - SERREZUELA,CORDOBA - DEAN FUNES 10G,Parque Norte - Ciudad de Los Nidos - Vil,Colón,Cordoba,5996,-31.2954888889,-64.1757833333,05/10/18,Conectado
2796,RAFAELA - CORDOBA,ARROYITO - CORDOBA,Rio Primero,Río Primero,Cordoba,7044,-31.3348055556,-63.6211111111,04/01/18,Conectado
3559,RAFAELA - CORDOBA,RAFAELA - SAN FRANCISCO,Villa San Jose,Castellanos,Santa Fe,220,-31.3367416667,-61.620825,28/09/18,Conectado
2384,SANTA FE - RAFAELA,ESPERANZA - RAFAELA,Nuevo Torino,Las Colonias,Santa Fe,425,-31.343045,-61.235673,20/04/18,Conectado
780,SAN JUAN - SERREZUELA,CAUCETE - SERREZUELA 10G,Chepes,Rosario Vera Peñaloza,La Rioja,11039,-31.3445666667,-66.5768861111,30/03/18,Conectado
1596,SANTA FE - RAFAELA,ESPERANZA - RAFAELA,Humboldt,Las Colonias,Santa Fe,3999,-31.4001083333,-61.0813805556,30/03/18,Conectado
285,RAFAELA - CORDOBA,SAN FRANCISCO - ARROYITO,Arroyito,San Justo,Cordoba,22147,-31.415964,-63.04461,04/01/18,Conectado
2922,RAFAELA - CORDOBA,RAFAELA - SAN FRANCISCO,San Francisco,San Justo,Cordoba,61750,-31.4200388889,-62.0866166667,04/01/18,Conectado
646,RAFAELA - CORDOBA,ARROYITO - CORDOBA,Capilla de Los Remedios,Río Primero,Cordoba,797,-31.4296972222,-63.8322305556,28/09/18,Conectado
978,ROSARIO - CORDOBA,ARROYITO - CORDOBA,Cordoba,Capital,Cordoba,1317298,-31.4391944444,-64.1897805556,21/12/15,Conectado
1289,SANTA FE - RAFAELA,SANTA FE - ESPERANZA,Esperanza,Las Colonias,Santa Fe,40145,-31.4540305556,-60.9443361111,28/01/16,Conectado
2209,SAN JUAN - SERREZUELA,CAUCETE - SERREZUELA 10G,Marayes,Caucete,San Juan,99,-31.46315,-67.3507833333,16/03/18,Conectado
2975,SAN JUAN - MENDOZA,SAN JUAN - CAUCETE NORTE,San Juan,Capital,San Juan,109123,-31.5171555556,-68.5119666667,15/09/16,Conectado
1434,CONCORDIA - VILLAGUAY,CONCORDIA - SAN SALVADOR,General Campos,San Salvador,Entre Rios,2994,-31.5268333333,-58.4085277778,04/05/18,Conectado
488,SAN JUAN - MENDOZA,SAN JUAN - CAUCETE NORTE,Barrio Sadop,San Martín,San Juan,771,-31.5349666,-68.3983333,13/04/18,Conectado
738,LA PAZ - PARANA,LA PAZ - PARANA,Cerrito,Paraná,Entre Rios,5310,-31.5739777778,-60.0770916667,17/10/16,Conectado
1392,SANTA FE - RAFAELA,SANTA FE - ESPERANZA,Franck,Las Colonias,Santa Fe,5109,-31.5802777778,-60.9391666667,23/03/18,Conectado
1993,SAN JUAN - MENDOZA,SAN JUAN - CAUCETE NORTE,Las Talas - Los Medanos,Caucete,San Juan,805,-31.5944444444,-68.2747222222,30/11/17,Conectado
3032,CONCORDIA - VILLAGUAY,CONCORDIA - SAN SALVADOR,San Salvador,San Salvador,Entre Rios,12733,-31.6243055556,-58.5151111111,27/07/17,Conectado
3068,SANTA FE - RAFAELA,SANTA FE - ESPERANZA,Santa Fe,Capital,Santa Fe,391164,-31.6400694444,-60.6673888889,15/09/15,Conectado
716,SAN JUAN - MENDOZA,SAN JUAN - CAUCETE NORTE,Caucete,Caucete,San Juan,28222,-31.6434444444,-68.2863277778,15/09/16,Conectado
2217,CRESPO - EL PINGO,CRESPO - HASENKAMP 10G,Maria Grande,Paraná,Entre Rios,7557,-31.6641638889,-59.8993361111,03/05/17,Conectado
1228,PATQUIA - SAN JUAN,SAN JUAN - VILLA IBAÑEZ,El Rincon,Caucete,San Juan,1252,-31.6651166,-68.3200833,30/03/18,Conectado
95,SAN JUAN - SERREZUELA,SAN JUAN - CAUCETE SUR,9 de Julio,9 de Julio,San Juan,3484,-31.6676305556,-68.3876888889,31/05/18,Conectado
1695,CONCORDIA - VILLAGUAY,SAN SALVADOR - VILLAGUAY,Jubileo,Villaguay,Entre Rios,631,-31.7334444444,-58.6335277778,11/05/18,Conectado
3180,CRESPO - EL PINGO,CRESPO - HASENKAMP 1G,Estacion Sosa,Paraná,Entre Rios,495,-31.7383555556,-59.9100666667,07/09/18,Conectado
2475,LA PAZ - PARANA,PARANA - HASENKAMP,Parana,Paraná,Entre Rios,247139,-31.7402,-60.5343888889,07/03/16,Conectado
3571,SAN JUAN - MENDOZA,CAUCETE - VILLA MEDIA AGUA II,Villa Santa Rosa,25 de Mayo,San Juan,3460,-31.7455555556,-68.315,13/04/18,Conectado
3441,SAN JUAN - MENDOZA,CAUCETE - VILLA MEDIA AGUA,Villa El Tango,25 de Mayo,San Juan,1367,-31.7480555556,-68.2419444444,27/04/18,Conectado
3138,ROSARIO - SANTA FE,GRANADERO BAIGORRIA - SANTA FE,Sauce Viejo,Capital,Santa Fe,7953,-31.7716666667,-60.8366666667,02/03/18,Conectado
3197,CRESPO - EL PINGO,CRESPO - HASENKAMP 1G,Tabossi,Paraná,Entre Rios,1322,-31.8008472222,-59.9892833333,07/09/18,Conectado
2488,VILLAGUAY - GOBERNADOR SOLA,VILLAGUAY - GOBERNADOR SOLA,Paso de La Laguna,Villaguay,Entre Rios,348,-31.8015833333,-59.1591388889,25/05/18,Conectado
2420,PARANA - NOGOYA,ORO VERDE - CRESPO II,Oro Verde,Paraná,Entre Rios,4116,-31.8299611111,-60.5209888889,27/07/17,Conectado
3402,CONCORDIA - VILLAGUAY,SAN SALVADOR - VILLAGUAY,Villa Clara,Villaguay,Entre Rios,2726,-31.8305166667,-58.8240833333,25/05/18,Conectado
3594,CONCORDIA - VILLAGUAY,SAN SALVADOR - VILLAGUAY,Villaguay,Villaguay,Entre Rios,32881,-31.8636888889,-59.0348611111,31/07/17,Conectado
883,ORO VERDE - CRESPO,ORO VERDE - CRESPO,Colonia Ensayo,Diamante,Entre Rios,255,-31.8651666667,-60.5759166667,20/07/18,Conectado
3239,PARANA - NOGOYA,ORO VERDE - CRESPO II,Tezanos Pintos,Paraná,Entre Rios,198,-31.8690777,-60.494575,10/08/17,Conectado
1076,ROSARIO - SANTA FE,GRANADERO BAIGORRIA - SANTA FE,Desvio Arijon,San Jerónimo,Santa Fe,946,-31.8720893,-60.8884886,23/02/18,Conectado
3347,CRESPO - EL PINGO,CRESPO - HASENKAMP 10G,Viale,Paraná,Entre Rios,9383,-31.87345,-60.0074722222,03/05/17,Conectado
152,PARANA - NOGOYA,ORO VERDE - CRESPO II,Aldea Maria Luisa,Paraná,Entre Rios,773,-31.88475,-60.4115916667,06/07/18,Conectado
148,ORO VERDE - CRESPO,ORO VERDE - CRESPO,Aldea Brasilera,Diamante,Entre Rios,895,-31.8919444,-60.5854444,25/05/18,Conectado
3452,PARANA - NOGOYA,ORO VERDE - CRESPO II,Villa Fontana,Paraná,Entre Rios,160,-31.9046805,-60.4750833,17/08/17,Conectado
2318,CORDOBA - RIO CUARTO,CORDOBA - CORRALITO,Monte Ralo,Santa María,Cordoba,518,-31.9085333,-64.2414083,26/01/18,Conectado
2413,ROSARIO - CORDOBA,VILLA MARIA - CORDOBA,Oncativo,Río Segundo,Cordoba,13180,-31.9096666,-63.6810277,05/10/18,Conectado
1315,VILLAGUAY - GOBERNADOR SOLA,VILLAGUAY - GOBERNADOR SOLA,Estacion Raices,Villaguay,Entre Rios,138,-31.91,-59.2599444444,22/06/18,Conectado
2472,ORO VERDE - CRESPO,ORO VERDE - CRESPO,Paraje La Virgen,Diamante,Entre Rios,59,-31.9156527778,-60.6518305556,06/07/18,Conectado
154,ORO VERDE - CRESPO,ORO VERDE - CRESPO,Aldea Salto,Diamante,Entre Rios,102,-31.9264166667,-60.54625,14/09/18,Conectado
3456,PARANA - NOGOYA,ORO VERDE - CRESPO II,Villa Gdor. Luis F. Etchevehere,Paraná,Entre Rios,215,-31.9329722,-60.4276944,10/08/17,Conectado
163,ORO VERDE - CRESPO,ORO VERDE - CRESPO,Aldea Spatzenkutter,Diamante,Entre Rios,355,-31.9467583333,-60.5818027778,11/05/18,Conectado
1622,VILLAGUAY - BASAVILBASO,VILLAGUAY - GOBERNADOR SOLA II,Ingeniero Miguel Sajaroff,Villaguay,Entre Rios,399,-31.9560833333,-58.8475833333,10/08/18,Conectado
159,CRESPO - EL PINGO,CRESPO - HASENKAMP 1G,Aldea San Rafael,Paraná,Entre Rios,144,-31.9575777778,-60.2540416667,03/08/18,Conectado
3144,CRESPO - EL PINGO,CRESPO - HASENKAMP 10G,Segui,Paraná,Entre Rios,3695,-31.9606027,-60.1254222,15/06/17,Conectado
156,ORO VERDE - CRESPO,ORO VERDE - CRESPO,Aldea San Francisco,Diamante,Entre Rios,42,-31.9619166667,-60.6358138889,13/07/18,Conectado
981,ROSARIO - SANTA FE,GRANADERO BAIGORRIA - SANTA FE,Coronda,San Jerónimo,Santa Fe,16873,-31.9686611111,-60.9324305556,02/03/18,Conectado
3515,SAN JUAN - MENDOZA,CAUCETE - VILLA MEDIA AGUA,Villa Media Agua,Sarmiento,San Juan,7983,-31.9825833333,-68.41995,25/04/16,Conectado
1467,PARANA - NOGOYA,ORO VERDE - CRESPO II,General Racedo,Diamante,Entre Rios,540,-31.9853666,-60.4079833,10/08/17,Conectado
164,ORO VERDE - CRESPO,ORO VERDE - CRESPO,Aldea Valle Maria,Diamante,Entre Rios,2149,-31.9866138889,-60.5849694444,13/07/18,Conectado
1107,VILLAGUAY - GOBERNADOR SOLA,VILLAGUAY - GOBERNADOR SOLA,Durazno,Tala,Entre Rios,294,-31.9888972222,-59.2812222222,29/06/18,Conectado
162,CRESPO - EL PINGO,CRESPO - HASENKAMP 1G,Aldea Santa Rosa,Paraná,Entre Rios,71,-32.0135055556,-60.2402416667,25/05/18,Conectado
1010,CORDOBA - RIO CUARTO,CORDOBA - CORRALITO,Corralito,Tercero Arriba,Cordoba,1727,-32.02675,-64.1963777778,06/01/16,Conectado
153,ORO VERDE - CRESPO,ORO VERDE - CRESPO,Aldea Protestante,Diamante,Entre Rios,519,-32.0283888889,-60.5657777778,14/09/18,Conectado
2406,ROSARIO - CORDOBA,VILLA MARIA - CORDOBA,Oliva,Tercero Arriba,Cordoba,11672,-32.03668379,-63.57082807,28/09/18,Conectado
1029,PARANA - NOGOYA,ORO VERDE - CRESPO II,Crespo,Paraná,Entre Rios,19536,-32.0445111111,-60.3031194444,07/03/16,Conectado
3496,ORO VERDE - CRESPO,ORO VERDE - CRESPO 10G,Villa Libertador San Martin,Diamante,Entre Rios,6312,-32.0666666667,-60.4516666667,22/06/18,Conectado
1080,ORO VERDE - CRESPO,ORO VERDE - CRESPO 10G,Diamante,Diamante,Entre Rios,19142,-32.071731,-60.631136,23/02/18,Conectado
1094,CRESPO - EL PINGO,CRESPO - HASENKAMP 1G,Don Cristobal,Nogoyá,Entre Rios,29,-32.0722444444,-59.9941,31/05/18,Conectado
278,ROSARIO - SANTA FE,GRANADERO BAIGORRIA - SANTA FE,Arocena,San Jerónimo,Santa Fe,1608,-32.0792611111,-60.9787555556,06/04/18,Conectado
1534,VILLAGUAY - GOBERNADOR SOLA,VILLAGUAY - GOBERNADOR SOLA,Guardamonte,Tala,Entre Rios,101,-32.0848333333,-59.3080277778,11/05/18,Conectado
1973,VILLAGUAY - BASAVILBASO,VILLAGUAY - GOBERNADOR SOLA II,Las Moscas,Uruguay,Entre Rios,383,-32.0905555556,-58.9580833333,18/05/18,Conectado
187,VILLAGUAY - GOBERNADOR SOLA,VILLAGUAY - GOBERNADOR SOLA,Altamirano Sur,Tala,Entre Rios,62,-32.0938333,-59.1748333,28/09/18,Conectado
1302,PARANA - NOGOYA,CRESPO - GENERAL RAMIREZ,Estacion Camps,Diamante,Entre Rios,171,-32.1110277,-60.2281944,02/02/18,Conectado
2918,ROSARIO - SANTA FE,GRANADERO BAIGORRIA - SANTA FE,San Fabian,San Jerónimo,Santa Fe,820,-32.1361944444,-60.9819444444,27/07/17,Conectado
1468,PARANA - NOGOYA,CRESPO - GENERAL RAMIREZ,General Ramirez,Diamante,Entre Rios,8868,-32.1691944444,-60.1995277778,07/03/16,Conectado
2167,VILLAGUAY - GOBERNADOR SOLA,VILLAGUAY - GOBERNADOR SOLA,Macia,Tala,Entre Rios,5870,-32.1703888889,-59.3962777778,16/02/18,Conectado
3052,VILLAGUAY - BASAVILBASO,VILLAGUAY - GOBERNADOR SOLA II,Santa Anita,Uruguay,Entre Rios,1187,-32.1788055556,-58.7895555556,29/06/18,Conectado
3565,VILLAGUAY - BASAVILBASO,VILLAGUAY - GOBERNADOR SOLA II,Villa San Marcial,Uruguay,Entre Rios,639,-32.1799722222,-58.9296944444,18/05/18,Conectado
376,ROSARIO - SANTA FE,GRANADERO BAIGORRIA - SANTA FE,Barrancas,San Jerónimo,Santa Fe,4650,-32.2325,-60.9905555556,20/04/18,Conectado
3213,CORDOBA - RIO CUARTO,RIO TERCERO - HERNANDO,Tancacha,Tercero Arriba,Cordoba,5298,-32.2343944,-63.9836611,14/12/17,Conectado
259,PARANA - NOGOYA,GENERAL RAMIREZ - NOGOYA,Aranguren,Nogoyá,Entre Rios,1571,-32.2444861,-60.155875,10/08/17,Conectado
2022,VILLAGUAY - BASAVILBASO,VILLAGUAY - GOBERNADOR SOLA II,Libaros,Uruguay,Entre Rios,230,-32.25975,-58.9090833333,29/06/18,Conectado
2830,BASAVILVASO - GOBERNADOR SOLA,VILLAGUAY - GOBERNADOR SOLA II,Rosario del Tala,Tala,Entre Rios,12801,-32.3031972222,-59.1310138889,18/05/18,Conectado
1558,PARANA - NOGOYA,GENERAL RAMIREZ - NOGOYA,Hernandez,Nogoyá,Entre Rios,1510,-32.333278,-60.025278,17/08/17,Conectado
1496,CONCEPCION - ROSARIO,GOBERNADOR SOLA - GENERAL GALARZA,Gobernador Sola,Tala,Entre Rios,491,-32.3375,-59.3703333333,04/04/16,Conectado
2811,BASAVILVASO - GOBERNADOR SOLA,VILLAGUAY - GOBERNADOR SOLA II,Rocamora,Uruguay,Entre Rios,281,-32.3418555556,-58.9686666667,27/07/18,Conectado
1327,CONCEPCION - ROSARIO,CONCEPCION DEL URUGUAY - GUALEGUAYCHU,Estancia San Pedro,Uruguay,Entre Rios,67,-32.3424694444,-58.6483277778,22/06/18,Conectado
2304,ROSARIO - SANTA FE,GRANADERO BAIGORRIA - SANTA FE,Monje,San Jerónimo,Santa Fe,1838,-32.3533333333,-60.9433333333,04/05/18,Conectado
508,CONCEPCION - ROSARIO,VILLAGUAY - GOBERNADOR SOLA II,Basavilbaso,Uruguay,Entre Rios,9485,-32.3711722222,-58.8784583333,20/10/16,Conectado
544,PARANA - NOGOYA,GENERAL RAMIREZ - NOGOYA,Betbeder,Nogoyá,Entre Rios,145,-32.373275,-59.9277555,15/06/17,Conectado
2147,CONCEPCION - ROSARIO,NOGOYA - GOBERNADOR SOLA,Lucas Gonzalez,Nogoyá,Entre Rios,4364,-32.3888055,-59.5287722,25/08/17,Conectado
3617,CONCEPCION - ROSARIO,NOGOYA - GOBERNADOR SOLA,20 de Septiembre,Nogoyá,Entre Rios,187,-32.3908194,-59.6616083,24/08/17,Conectado
1486,CONCEPCION - ROSARIO,GOBERNADOR SOLA - GENERAL GALARZA,Gobernador Echagüe,Tala,Entre Rios,201,-32.3945333,-59.2751416,07/06/17,Conectado
3507,CONCEPCION - ROSARIO,CONCEPCION DEL URUGUAY - GUALEGUAYCHU,Villa Mantero,Uruguay,Entre Rios,1427,-32.3946666,-58.7467222,31/08/17,Conectado
2365,CONCEPCION - ROSARIO,VICTORIA - NOGOYA,Nogoya,Nogoyá,Entre Rios,22824,-32.3955080556,-59.7825694444,07/03/16,Conectado
1560,,,Hernando Ciudad,Tercero Arriba,Cordoba,10614,-32.42419604,-63.7362326,14/12/17,Conectado
3510,ROSARIO - CORDOBA,LEONES - VILLA MARIA 1G,Villa Maria,General San Martín,Cordoba,79351,-32.4246305556,-63.3089166667,03/09/15,Conectado
1562,CONCEPCION - ROSARIO,CONCEPCION DEL URUGUAY - GUALEGUAYCHU,Herrera,Uruguay,Entre Rios,1251,-32.4343916,-58.6362166,12/10/17,Conectado
3563,CONCEPCION - ROSARIO,CONCEPCION DEL URUGUAY - GUALEGUAYCHU,Villa San Justo,Uruguay,Entre Rios,1337,-32.4460833,-58.4324194,24/08/17,Conectado
2168,ROSARIO - SANTA FE,GRANADERO BAIGORRIA - SANTA FE,Maciel,San Jerónimo,Santa Fe,5634,-32.4611111111,-60.8947222222,25/05/18,Conectado
701,CONCEPCION - ROSARIO,CONCEPCION DEL URUGUAY - GUALEGUAYCHU,Caseros,Uruguay,Entre Rios,1948,-32.46175,-58.4742222,17/08/17,Conectado
1952,CONCEPCION - ROSARIO,GOBERNADOR SOLA - GENERAL GALARZA,Las Guachas,Tala,Entre Rios,66,-32.4677222,-59.1731944,15/06/17,Conectado
1487,CONCEPCION - ROSARIO,VICTORIA - NOGOYA,Gobernador Febre,Nogoyá,Entre Rios,127,-32.4748194444,-59.9134194444,31/08/18,Conectado
961,CONCEPCION - ROSARIO,CONCEPCION DEL URUGUAY - GUALEGUAYCHU,Concepcion del Uruguay,Uruguay,Entre Rios,72528,-32.4844638889,-58.25335,13/01/17,Conectado
1990,LAS ROSAS - LOS MOLINOS,CAÑADA de GOMEZ - MARCOS JUAREZ,Las Rosas,Belgrano,Santa Fe,13068,-32.4849805556,-61.5755222222,30/11/16,Conectado
1480,CONCEPCION - ROSARIO,CONCEPCION DEL URUGUAY - GUALEGUAYCHU,Gilbert,Gualeguaychú,Entre Rios,996,-32.537125,-58.9333805556,29/06/18,Conectado
347,ROSARIO - CORDOBA,LEONES - VILLA MARIA 1G,Ballesteros,Unión,Cordoba,3928,-32.54211269,-62.98286118,27/07/17,Conectado
1493,CONCEPCION - ROSARIO,GOBERNADOR SOLA - GENERAL GALARZA,Gobernador Mansilla,Tala,Entre Rios,2046,-32.5477222,-59.3545277,17/05/17,Conectado
1559,CORDOBA - RIO CUARTO,RIO TERCERO - HERNANDO,Hernando,Tercero Arriba,Cordoba,10109,-32.5538666667,-63.5985,23/12/15,Conectado
2409,ROSARIO - SANTA FE,GRANADERO BAIGORRIA - SANTA FE,Oliveros,Iriondo,Santa Fe,3800,-32.569231,-60.853936,06/07/18,Conectado
2334,ROSARIO - CORDOBA,LEONES - VILLA MARIA 1G,Morrison,Unión,Cordoba,3345,-32.5866194444,-62.8345472222,15/06/18,Conectado
516,ROSARIO - CORDOBA,LEONES - VILLA MARIA 10G,Bell Ville,Unión,Cordoba,33835,-32.607289,-62.681134,12/09/16,Conectado
1058,CORDOBA - RIO CUARTO,HERNANDO - LAS PERDICES,Dalmacio Velez,Tercero Arriba,Cordoba,1497,-32.6121833,-63.5784666,22/06/18,Conectado
155,CONCEPCION - ROSARIO,CONCEPCION DEL URUGUAY - GUALEGUAYCHU,Aldea San Antonio,Gualeguaychú,Entre Rios,1091,-32.624134,-58.70305,05/10/18,Conectado
3352,CONCEPCION - ROSARIO,VICTORIA - NOGOYA,Victoria,Victoria,Entre Rios,30623,-32.6301944444,-60.1295527778,07/03/16,Conectado
2989,ROSARIO - CORDOBA,LEONES - VILLA MARIA 1G,San Marcos Sud,Unión,Cordoba,3248,-32.630425,-62.4825861111,07/12/17,Conectado
